date,spy_ret,gspc_ret,payment_yield,cash_usd,n_payers,py_quintile,vix_lag,dow,month
2020-12-02,0.0021037636,0.0017911668,0.0,0.0,0,,20.7700004578,2,12
2020-12-03,-0.0002726522,-0.0006241572,0.0,0.0,0,,21.1700000763,3,12
2020-12-04,0.0086176434,0.0088362751,3.25349e-05,1154795198.45,5,3.0,21.2800006866,4,12
2020-12-07,-0.0020549135,-0.0019356377,5.28873e-05,1893358939.29,9,4.0,20.7900009155,0,12
2020-12-08,0.0029261619,0.0027871481,2.77743e-05,992274097.48,3,3.0,21.2999992371,1,12
2020-12-09,-0.0089688716,-0.0079492016,7.3034e-06,261688787.66,1,1.0,20.6800003052,2,12
2020-12-10,-0.0003270959,-0.0012851081,0.0001436276,5100143337.36,6,5.0,22.2700004578,3,12
2020-12-11,-0.001172588,-0.0012649973,0.0002119136,7522481635.46,6,5.0,22.5200004578,4,12
2020-12-14,-0.0044771613,-0.004359259,3.118e-07,11053609.59,1,1.0,23.3099994659,0,12
2020-12-15,0.0135194225,0.0129212492,7.97421e-05,2814697386.66,15,4.0,24.7199993134,1,12
2020-12-16,0.0015693528,0.0017727952,1.48687e-05,531922214.14,3,2.0,22.8899993896,2,12
2020-12-17,0.0055919624,0.0057576548,2.11743e-05,758691899.74,2,2.0,22.5,3,12
2020-12-18,-0.0082204966,-0.0035111185,0.0001259352,4537596800.78,16,5.0,21.9300003052,4,12
2020-12-21,-0.0035755115,-0.0039062791,0.0001027974,3673466331.1,14,5.0,21.5699996948,0,12
2020-12-22,-0.0016854106,-0.0020730929,5.62738e-05,2003756182.59,6,4.0,25.1599998474,1,12
2020-12-23,0.0008986415,0.0007458113,0.0,0.0,0,,24.2299995422,2,12
2020-12-24,0.0038903954,0.003536589,0.0,0.0,0,,23.3099994659,3,12
2020-12-28,0.0085908223,0.008722529,3.23933e-05,1157011729.61,6,3.0,21.5300006866,0,12
2020-12-29,-0.0019077893,-0.0022273805,2.65714e-05,957220947.08,6,3.0,21.7000007629,1,12
2020-12-30,0.0014267991,0.0013415472,3.70209e-05,1331113937.2,4,3.0,23.0799999237,2,12
2020-12-31,0.0050808213,0.0064388455,4.80199e-05,1729054899.55,2,4.0,22.7700004578,3,12
2021-01-04,-0.0136139838,-0.0147548275,8.2051e-05,2969420921.9,6,4.0,22.75,0,1
2021-01-05,0.0068873287,0.0070825952,3.4757e-05,1240731142.38,9,3.0,26.9699993134,1,1
2021-01-06,0.0059785132,0.0057098427,1.52167e-05,546935429.91,3,2.0,25.3400001526,2,1
2021-01-07,0.0148574983,0.0148474038,3.84108e-05,1388859199.92,1,3.0,25.0699996948,3,1
2021-01-08,0.0056977147,0.0054918627,2.60455e-05,955745386.07,2,3.0,22.3700008392,4,1
2021-01-11,-0.0067408258,-0.0065547509,6.57275e-05,2425628306.54,6,4.0,21.5599994659,0,1
2021-01-12,0.0002112191,0.0004157884,0.0,0.0,0,,24.0799999237,1,1
2021-01-13,0.0026929787,0.0022756417,2.42262e-05,888210525.3,1,3.0,23.3299999237,2,1
2021-01-14,-0.0035019802,-0.0037534512,1.23361e-05,453499060.4,2,2.0,22.2099990845,3,1
2021-01-15,-0.0072926579,-0.007190028,5.9538e-06,218107039.41,4,1.0,23.25,4,1
2021-01-19,0.0078519606,0.0081363795,4.2879e-06,155935180.54,1,1.0,24.3400001526,1,1
2021-01-20,0.0138386923,0.0139356254,4.74477e-05,1739036319.09,3,4.0,23.2399997711,2,1
2021-01-21,0.0009116559,0.0003167233,0.0,0.0,0,,21.5799999237,3,1
2021-01-22,-0.0035394165,-0.0030106117,1.17902e-05,438511387.63,5,2.0,21.3199996948,4,1
2021-01-25,0.0039438199,0.0036158389,0.000175762,6513935849.25,9,5.0,21.9099998474,0,1
2021-01-26,-0.0015609305,-0.0014888337,0.0001031745,3838844405.13,3,5.0,23.1900005341,1,1
2021-01-27,-0.0244404614,-0.0256778837,2.28766e-05,849846971.94,2,3.0,23.0200004578,2,1
2021-01-28,0.0086002008,0.009760626,0.0,0.0,0,,37.2099990845,3,1
2021-01-29,-0.0200195892,-0.0193114752,0.0,0.0,0,,30.2099990845,4,1
2021-02-01,0.0166455091,0.0160517676,0.0001033051,3700508935.87,5,5.0,33.0900001526,0,2
2021-02-02,0.0141402245,0.0138982235,1.26348e-05,460125894.04,2,2.0,30.2399997711,1,2
2021-02-03,0.0007863146,0.0010087691,0.0,0.0,0,,25.5599994659,2,2
2021-02-04,0.0113657098,0.0108533222,0.0,0.0,0,,22.9099998474,3,2
2021-02-05,0.003935858,0.0038974952,0.0,0.0,0,,21.7700004578,4,2
2021-02-08,0.00722194,0.0073993484,9.27729e-05,3481640139.89,6,5.0,20.8700008392,0,2
2021-02-09,-0.000665821,-0.001113525,9.2178e-06,348429061.96,2,2.0,21.2399997711,1,2
2021-02-10,-0.0004356526,-0.0003451849,0.0,0.0,0,,21.6299991608,2,2
2021-02-11,0.0016150659,0.0016624552,7.84298e-05,2961357081.97,1,4.0,21.9899997711,3,2
2021-02-12,0.0049397846,0.0047110331,0.0,0.0,0,,21.25,4,2
2021-02-16,-0.0008660015,-0.0005692724,8.25592e-05,3137732700.14,12,4.0,19.9699993134,1,2
2021-02-17,0.0002294847,-0.000320402,0.0,0.0,0,,21.4599990845,2,2
2021-02-18,-0.0042560039,-0.0044158356,0.0,0.0,0,,21.5,3,2
2021-02-19,-0.0017659768,-0.0018548966,1.34757e-05,509649481.92,3,2.0,22.4899997711,4,2
2021-02-22,-0.007691716,-0.0077328395,3.4245e-05,1292857360.15,8,3.0,22.0499992371,0,2
2021-02-23,0.0012143793,0.0012563181,2.3922e-05,896184894.85,3,3.0,23.4500007629,1,2
2021-02-24,0.0110193265,0.0113516138,0.0,0.0,0,,23.1100006104,2,2
2021-02-25,-0.0240957774,-0.0244788075,5.868e-06,222523691.05,1,1.0,21.3400001526,3,2
2021-02-26,-0.0051526202,-0.0047502142,1.43781e-05,532101404.51,5,2.0,28.8899993896,4,2
2021-03-01,0.0242401976,0.0237907635,0.0001997239,7353272512.05,19,5.0,27.9500007629,0,3
2021-03-02,-0.0078032192,-0.0080808517,4.61069e-05,1738676039.74,9,4.0,23.3500003815,1,3
2021-03-03,-0.0132457055,-0.0130662219,4.2529e-06,159122448.64,1,1.0,24.1000003815,2,3
2021-03-04,-0.0123748127,-0.0134172139,0.0,0.0,0,,26.6700000763,3,3
2021-03-05,0.018396582,0.0194959682,1.36502e-05,497724437.27,1,2.0,28.5699996948,4,3
2021-03-08,-0.0049787651,-0.005359231,5.54023e-05,2057295055.28,8,4.0,24.6599998474,0,3
2021-03-09,0.0142775128,0.0141546423,7.22138e-05,2668216440.62,12,4.0,25.4699993134,1,3
2021-03-10,0.0062245863,0.0060303133,1.1972e-05,448665430.88,2,2.0,24.0300006866,2,3
2021-03-11,0.0101391559,0.010395487,0.0001122593,4233260241.95,2,5.0,22.5599994659,3,3
2021-03-12,0.0013467811,0.0010153985,7.30049e-05,2780900423.71,4,4.0,21.9099998474,4,3
2021-03-15,0.0059635744,0.0064919213,0.0001010455,3854209154.47,17,5.0,20.6900005341,0,3
2021-03-16,-0.0012613203,-0.0015696837,8.13499e-05,3121459655.88,14,4.0,20.0300006866,1,3
2021-03-17,0.0034098813,0.0028793821,9.8442e-06,377253289.19,3,2.0,19.7900009155,2,3
2021-03-18,-0.0145496618,-0.0147605393,1.71276e-05,658606657.75,2,2.0,19.2299995422,3,3
2021-03-19,-0.0051088177,-0.000602704,1.82267e-05,690674828.08,5,2.0,21.5799999237,4,3
2021-03-22,0.0079849678,0.0070251181,8.41169e-05,3171203966.74,9,4.0,20.9500007629,0,3
2021-03-23,-0.0078707974,-0.0076308542,1.64976e-05,626924384.45,5,2.0,18.8799991608,1,3
2021-03-24,-0.0050834685,-0.005467336,0.0,0.0,0,,20.2999992371,2,3
2021-03-25,0.0056255761,0.0052402658,2.83139e-05,1062061562.65,3,3.0,21.2000007629,3,3
2021-03-26,0.0161149566,0.0166312026,1.66256e-05,627138784.67,5,2.0,19.8099994659,4,3
2021-03-29,-0.0005051068,-0.0008680127,4.5087e-05,1728146238.77,10,3.0,18.8600006104,0,3
2021-03-30,-0.0026529582,-0.0031578329,0.0002086151,7992001136.85,20,5.0,20.7399997711,1,3
2021-03-31,0.0040533416,0.003622499,8.6538e-05,3306457071.04,5,4.0,19.6100006104,2,3
2021-04-01,0.0107990789,0.0118252018,2.23341e-05,856804109.24,4,3.0,19.3999996185,3,4
2021-04-05,0.014353112,0.0144382264,8.96562e-05,3476625833.44,6,5.0,17.3299999237,0,4
2021-04-06,-0.0005905853,-0.0009735308,5.42603e-05,2134266529.08,3,4.0,17.9099998474,1,4
2021-04-07,0.0011572964,0.0014752328,1.25609e-05,493775522.38,4,2.0,18.1200008392,2,4
2021-04-08,0.0047467786,0.0042206328,0.0,0.0,0,,17.1599998474,3,4
2021-04-09,0.0072701491,0.0077199343,2.2223e-06,87877736.92,1,1.0,16.9500007629,4,4
2021-04-12,0.0003645882,-0.0001960788,3.90194e-05,1554160714.65,4,3.0,16.6900005341,0,4
2021-04-13,0.0029636835,0.0032944868,1.29261e-05,515039669.67,2,2.0,16.9099998474,1,4
2021-04-14,-0.0034151364,-0.0040877267,1.26985e-05,507471021.95,3,2.0,16.6499996185,2,4
2021-04-15,0.0107424542,0.0110941905,9.8758e-06,393317831.01,4,2.0,16.9899997711,3,4
2021-04-16,0.0033424259,0.0036088196,9.366e-07,37703849.06,1,1.0,16.5699996948,4,4
2021-04-19,-0.0049130477,-0.0053065601,4.2368e-06,171117932.74,2,1.0,16.25,0,4
2021-04-20,-0.0073215435,-0.0068023198,8.1914e-06,329216509.62,2,1.0,17.2900009155,1,4
2021-04-21,0.0094621,0.0093060555,0.0,0.0,0,,18.6800003052,2,4
2021-04-22,-0.0091331224,-0.0092106575,1.3517e-06,54437357.12,1,1.0,17.5,3,4
2021-04-23,0.0108424124,0.0109286965,6.27235e-05,2503040030.77,4,4.0,18.7099990845,4,4
2021-04-26,0.0020876209,0.0017822709,0.0002071049,8354327062.05,9,5.0,17.3299999237,0,4
2021-04-27,-0.0002155033,-0.0002148959,5.5407e-06,223972579.46,2,1.0,17.6399993896,1,4
2021-04-28,-0.0002873997,-0.0008455399,6.02676e-05,2435660649.15,4,4.0,17.5599994659,2,4
2021-04-29,0.0063727928,0.0067628067,0.0,0.0,0,,17.2800006866,3,4
2021-04-30,-0.0065705132,-0.0071947067,1.42175e-05,578084350.9,1,2.0,17.6100006104,4,4
2021-05-03,0.0021567804,0.0027480907,1.71254e-05,691743638.94,4,2.0,18.6100006104,0,5
2021-05-04,-0.0061693377,-0.0066783376,0.0,0.0,0,,18.3099994659,1,5
2021-05-05,0.0003127975,0.0007034638,0.0,0.0,0,,19.4799995422,2,5
2021-05-06,0.0079855859,0.0081654565,0.0,0.0,0,,19.1499996185,3,5
2021-05-07,0.0072779911,0.0073733416,0.0,0.0,0,,18.3899993896,4,5
2021-05-10,-0.0099023802,-0.0104356473,6.68167e-05,2730089599.37,4,4.0,16.6900005341,0,5
2021-05-11,-0.0089247523,-0.0086739128,2.61527e-05,1057999778.84,2,3.0,19.6599998474,1,5
2021-05-12,-0.021245233,-0.0214494007,0.0,0.0,0,,21.8400001526,2,5
2021-05-13,0.0120125184,0.0121731414,8.09859e-05,3178041746.5,1,4.0,27.5900001526,3,5
2021-05-14,0.0153553374,0.0149179569,8.7004e-06,345521477.92,1,2.0,23.1299991608,4,5
2021-05-17,-0.0025445235,-0.0025300522,6.30409e-05,2542007039.43,10,4.0,18.8099994659,0,5
2021-05-18,-0.0086156783,-0.008517293,5.27336e-05,2120974607.91,8,4.0,19.7199993134,1,5
2021-05-19,-0.0026217825,-0.0029434115,0.0,0.0,0,,21.3400001526,2,5
2021-05-20,0.0107579555,0.0105547418,2.9119e-06,115804743.61,1,1.0,22.1800003052,3,5
2021-05-21,-0.0008187159,-0.0007838807,4.123e-06,165734886.06,3,1.0,20.6700000763,4,5
2021-05-24,0.0101942714,0.0099112922,8.04726e-05,3232134010.01,7,4.0,20.1499996185,0,5
2021-05-25,-0.0022187255,-0.0021252838,5.58263e-05,2265085092.35,9,4.0,18.3999996185,1,5
2021-05-26,0.0019845474,0.0018768166,0.0,0.0,0,,18.8400001526,2,5
2021-05-27,0.0005249749,0.0011653145,5.8396e-06,236880058.21,1,1.0,17.3600006104,3,5
2021-05-28,0.0017887381,0.0007688819,4.0666e-05,1650449680.34,8,3.0,16.7399997711,4,5
2021-06-01,-0.0008808568,-0.0004923335,0.0001249499,5080220154.3,10,5.0,16.7600002289,1,6
2021-06-02,0.0015726002,0.0014469348,2.9117e-06,118280196.91,1,1.0,17.8999996185,2,6
2021-06-03,-0.0037113639,-0.0036287033,0.0,0.0,0,,17.4799995422,3,6
2021-06-04,0.0091458729,0.0088340957,1.43168e-05,580333853.71,3,2.0,18.0400009155,4,6
2021-06-07,-0.0009701932,-0.0007967387,5.14573e-05,2104905968.7,8,4.0,16.4200000763,0,6
2021-06-08,0.0002131655,0.0001750249,6.88426e-05,2813332326.4,9,4.0,16.4200000763,1,6
2021-06-09,-0.0014919127,-0.0018238673,0.0,0.0,0,,17.0699996948,2,6
2021-06-10,0.0046483849,0.004652243,0.0001206796,4925403955.65,5,5.0,17.8899993896,3,6
2021-06-11,0.0016524922,0.0019484347,7.25136e-05,2973318224.47,3,4.0,16.1000003815,4,6
2021-06-14,0.0022389579,0.0018152019,6.4714e-05,2657890693.95,19,4.0,15.6499996185,0,6
2021-06-15,-0.0018341691,-0.0020116938,9.93388e-05,4089114462.14,20,5.0,16.3899993896,1,6
2021-06-16,-0.0055833622,-0.0053901246,2.22477e-05,914110281.37,4,3.0,17.0200004578,2,6
2021-06-17,-0.0003316295,-0.0004357156,4.5888e-06,187491114.06,1,1.0,18.1499996185,3,6
2021-06-18,-0.0167073199,-0.0131244688,2.3213e-06,94811869.12,2,1.0,17.75,4,6
2021-06-21,0.0143159446,0.01400229,9.33466e-05,3749026537.94,12,5.0,20.7000007629,0,6
2021-06-22,0.0053461961,0.0051244919,9.2634e-06,377365470.9,1,2.0,17.8899993896,1,6
2021-06-23,-0.0012053113,-0.0010832833,1.8113e-06,74180198.09,1,1.0,16.6599998474,2,6
2021-06-24,0.0059157595,0.0058112497,1.81535e-05,742582716.05,1,2.0,16.3199996948,3,6
2021-06-25,0.0035520565,0.0033305973,3.09463e-05,1273374164.07,8,3.0,15.970000267,4,6
2021-06-28,0.00201593,0.0023149643,2.46137e-05,1016396704.69,7,3.0,15.6199998856,0,6
2021-06-29,0.0005380752,0.0002773362,5.08541e-05,2104200956.38,5,4.0,15.7600002289,1,6
2021-06-30,0.0008416772,0.0013281596,8.65336e-05,3582448235.95,6,4.0,16.0200004578,2,6
2021-07-01,0.0055365956,0.0052216269,2.30172e-05,953704478.98,5,3.0,15.8299999237,3,7
2021-07-02,0.0076435393,0.0075000817,0.0001741906,7257432342.25,17,5.0,15.4799995422,4,7
2021-07-06,-0.0018214713,-0.0020218561,4.48765e-05,1884016146.9,5,3.0,15.0699996948,1,7
2021-07-07,0.0035340559,0.0033589753,2.25313e-05,944191838.12,3,3.0,16.4400005341,2,7
2021-07-08,-0.0081479954,-0.0085610249,0.0,0.0,0,,16.2000007629,3,7
2021-07-09,0.0106747782,0.0112779478,4.2979e-06,179272541.45,2,1.0,19.0,4,7
2021-07-12,0.0035819195,0.0034511743,7.46546e-05,3147170249.07,6,4.0,16.1800003052,0,7
2021-07-13,-0.0034089647,-0.0035168127,1.66896e-05,706094056.09,4,2.0,16.1700000763,1,7
2021-07-14,0.0014922149,0.0011649346,9.4863e-06,399974979.1,1,2.0,17.1200008392,2,7
2021-07-15,-0.0034155288,-0.0032622409,8.9679e-06,378678069.46,3,2.0,16.3299999237,3,7
2021-07-16,-0.0078435967,-0.0075388542,8.96e-07,37703849.06,1,1.0,17.0100002289,4,7
2021-07-19,-0.0147679213,-0.0158695124,5.98597e-05,2499250375.16,8,4.0,18.4500007629,0,7
2021-07-20,0.0143304147,0.0151626094,7.47206e-05,3073649983.27,6,4.0,22.5,1,7
2021-07-21,0.0080962981,0.00824182,0.0,0.0,0,,19.7299995422,2,7
2021-07-22,0.0020941288,0.00201667,0.0,0.0,0,,17.9099998474,3,7
2021-07-23,0.0102879968,0.010145452,1.2915e-06,54437357.12,1,1.0,17.6900005341,4,7
2021-07-26,0.0024548497,0.0023821999,0.0001639306,6980866829.09,5,5.0,17.2000007629,0,7
2021-07-27,-0.0045575695,-0.0047124448,7.9633e-06,339945908.29,3,1.0,17.5799999237,1,7
2021-07-28,-0.0004100663,-0.0001862619,5.74112e-05,2439646929.96,4,4.0,19.3600006104,2,7
2021-07-29,0.0041474087,0.004206153,0.0,0.0,0,,18.3099994659,3,7
2021-07-30,-0.0048564261,-0.0054060481,0.0,0.0,0,,17.7000007629,4,7
2021-08-02,-0.0020980443,-0.0018428056,2.98307e-05,1266188697.46,3,3.0,18.2399997711,0,8
2021-08-03,0.0081354638,0.0082034265,1.338e-07,5669196.05,1,1.0,19.4599990845,1,8
2021-08-04,-0.0049189231,-0.0046323879,0.0,0.0,0,,18.0400009155,2,8
2021-08-05,0.0063328596,0.0060054468,0.0,0.0,0,,17.9699993134,3,8
2021-08-06,0.0016524367,0.0016752662,1.18792e-05,507961273.55,1,2.0,17.2800006866,4,8
2021-08-09,-0.0008135446,-0.0009399083,8.54827e-05,3661319341.01,5,4.0,16.1499996185,0,8
2021-08-10,0.0012439504,0.0009926793,1.23982e-05,530597898.44,1,2.0,16.7199993134,1,8
2021-08-11,0.0024848787,0.0012757438,3.28e-08,1404464.49,1,1.0,16.7900009155,2,8
2021-08-12,0.0029969502,0.0041463803,7.39837e-05,3178041746.5,1,4.0,16.1700000763,3,8
2021-08-13,0.001819838,0.0016073067,1.32184e-05,569511334.44,2,2.0,15.5900001526,4,8
2021-08-16,0.002354655,0.0026208507,8.98061e-05,3876310361.44,11,5.0,15.4499998093,0,8
2021-08-17,-0.0065552334,-0.0070606988,7.4595e-05,3227335211.46,10,4.0,16.1200008392,1,8
2021-08-18,-0.0109449954,-0.0107484707,0.0,0.0,0,,17.9099998474,2,8
2021-08-19,0.0015483234,0.0012566922,3.0646e-06,130280336.56,1,1.0,21.5699996948,3,8
2021-08-20,0.0079570775,0.0081415677,4.8235e-06,205366742.8,2,1.0,21.6700000763,4,8
2021-08-23,0.0087965187,0.0085237904,2.27754e-05,977412826.95,5,3.0,18.5599994659,0,8
2021-08-24,0.0015874244,0.0014957363,3.48897e-05,1510473822.29,6,3.0,17.1499996185,1,8
2021-08-25,0.0020983602,0.0022201182,0.0,0.0,0,,17.2199993134,2,8
2021-08-26,-0.0059031741,-0.0058249188,5.4515e-06,236880058.21,1,1.0,16.7900009155,3,8
2021-08-27,0.008940954,0.0088076325,6.63713e-05,2866977528.04,10,4.0,18.8400001526,4,8
2021-08-30,0.0043975813,0.0043065708,0.0001844784,8039981540.16,18,5.0,16.3899993896,0,8
2021-08-31,-0.0014815767,-0.001349116,3.54428e-05,1551470321.4,8,3.0,16.1900005341,1,8
2021-09-01,0.0005314692,0.0003116886,4.5609e-05,1993525108.7,2,3.0,16.4799995422,2,9
2021-09-02,0.0030766151,0.0028426384,0.0,0.0,0,,16.1100006104,3,9
2021-09-03,-0.0002427588,-0.0003350311,9.3365e-06,409564696.77,2,2.0,16.4099998474,4,9
2021-09-07,-0.0035755168,-0.0033955744,7.26205e-05,3184856180.93,6,4.0,16.4099998474,1,9
2021-09-08,-0.0012182426,-0.0013185667,3.31353e-05,1447993127.44,4,3.0,18.1399993896,2,9
2021-09-09,-0.004280217,-0.0046056087,9.61777e-05,4197783446.47,2,5.0,17.9599990845,3,9
2021-09-10,-0.0078845571,-0.0077225788,8.41121e-05,3655454710.86,5,4.0,18.7999992371,4,9
2021-09-13,0.0025592316,0.0022764876,2.56447e-05,1105712068.86,4,3.0,20.9500007629,0,9
2021-09-14,-0.0053965095,-0.0057466385,2.55989e-05,1106563450.16,6,3.0,19.3700008392,1,9
2021-09-15,0.0083526383,0.008473997,8.3969e-06,361011898.34,4,1.0,19.4599990845,2,9
2021-09-16,-0.001585227,-0.0015511404,1.84193e-05,798528304.33,3,2.0,18.1800003052,3,9
2021-09-17,-0.0129034134,-0.0091108725,5.14305e-05,2226122394.86,11,4.0,18.6900005341,4,9
2021-09-20,-0.0166741854,-0.016977311,8.39835e-05,3588244703.91,14,4.0,20.8099994659,0,9
2021-09-21,-0.0009446218,-0.0008123585,2.01509e-05,846601853.03,4,2.0,25.7099990845,1,9
2021-09-22,0.009754815,0.0095196112,6.7268e-06,282348428.8,1,1.0,24.3600006104,2,9
2021-09-23,0.0121500194,0.0121347158,2.12453e-05,900439446.66,3,2.0,20.8700008392,3,9
2021-09-24,0.0016472111,0.001461009,5.8245e-06,249859608.41,3,1.0,18.6299991608,4,9
2021-09-27,-0.0028609155,-0.0027763826,4.65501e-05,2000192349.42,12,4.0,17.75,0,9
2021-09-28,-0.020151846,-0.0203641106,4.66648e-05,1999383101.84,3,4.0,18.7600002289,1,9
2021-09-29,0.0016831389,0.0015691842,3.19339e-05,1340653628.13,5,3.0,23.25,2,9
2021-09-30,-0.0122223441,-0.0119097141,8.51891e-05,3582448235.95,6,4.0,22.5599994659,3,9
2021-10-01,0.0118841763,0.0114914776,2.84468e-05,1181646588.32,7,3.0,23.1399993896,4,10
2021-10-04,-0.0128960384,-0.0129858981,3.15081e-05,1324365014.23,4,3.0,21.1000003815,0,10
2021-10-05,0.0104049816,0.0105245147,7.3406e-06,304565768.89,3,1.0,22.9599990845,1,10
2021-10-06,0.0041560558,0.0041027929,6.8742e-06,288179635.42,2,1.0,21.2999992371,2,10
2021-10-07,0.0086456882,0.0082982807,0.0,0.0,0,,21.0,3,10
2021-10-08,-0.0018237776,-0.0019137231,6.5802e-06,279398768.15,2,1.0,19.5400009155,4,10
2021-10-11,-0.0072397182,-0.0068657638,4.67019e-05,1979365442.2,6,4.0,18.7700004578,0,10
2021-10-12,-0.0024615411,-0.0024167806,1.62633e-05,684294711.55,3,2.0,20.0,1,10
2021-10-13,0.0035976144,0.0030225145,6.9148e-06,290232191.96,3,1.0,19.8500003815,2,10
2021-10-14,0.0168206431,0.0170631019,1.05503e-05,444416643.44,1,2.0,18.6399993896,3,10
2021-10-15,0.0076158082,0.0074602104,2.57107e-05,1101243835.39,6,3.0,16.8600006104,4,10
2021-10-18,0.0029605206,0.0033747696,6.36202e-05,2745740152.7,12,4.0,16.2999992371,0,10
2021-10-19,0.0077148688,0.0073933396,3.508e-07,15182752.2,1,1.0,16.3099994659,1,10
2021-10-20,0.0039277227,0.0036640298,8.7954e-06,383653866.73,3,2.0,15.6999998093,2,10
2021-10-21,0.0026082374,0.0029958718,0.0,0.0,0,,15.4899997711,3,10
2021-10-22,-0.0010361807,-0.0010725536,1.30047e-05,570980065.46,4,2.0,15.0100002289,4,10
2021-10-25,0.0053628017,0.0047481966,0.0001826576,8011370648.25,9,5.0,15.4300003052,0,10
2021-10-26,0.000900019,0.0018197953,2.28158e-05,1006067830.74,2,3.0,15.2399997711,1,10
2021-10-27,-0.0044301892,-0.0050515681,5.5277e-05,2439646929.96,4,4.0,15.9799995422,2,10
2021-10-28,0.009648863,0.0098292816,0.0,0.0,0,,16.9799995422,3,10
2021-10-29,0.0020291339,0.0019493347,0.0,0.0,0,,16.5300006866,4,10
2021-11-01,0.0017202146,0.0018000771,9.19985e-05,4089645875.84,9,5.0,16.2600002289,0,11
2021-11-02,0.0040430948,0.0036803631,2.9875e-06,133034702.45,1,1.0,16.4099998474,1,11
2021-11-03,0.0061052335,0.0064612792,0.0,0.0,0,,16.0300006866,2,11
2021-11-04,0.0047125203,0.0041819424,0.0,0.0,0,,15.1000003815,3,11
2021-11-05,0.0034696089,0.0037327997,0.0,0.0,0,,15.4399995804,4,11
2021-11-08,0.000853721,0.0008877879,6.05343e-05,2745331955.05,5,4.0,16.4799995422,0,11
2021-11-09,-0.0033053714,-0.0034987759,1.11909e-05,507961273.55,1,2.0,17.2199993134,1,11
2021-11-10,-0.0080448665,-0.0082258234,0.0,0.0,0,,17.7800006866,2,11
2021-11-11,0.0003235277,0.00055094,7.08177e-05,3178041746.5,1,4.0,18.7299995422,3,11
2021-11-12,0.0075468445,0.007222656,1.1645e-05,522755233.86,2,2.0,17.6599998474,4,11
2021-11-15,0.0003424223,-1.07398e-05,7.00705e-05,3169268699.15,12,4.0,16.2900009155,0,11
2021-11-16,0.003957825,0.0038652299,7.33725e-05,3319750971.24,8,4.0,16.4899997711,1,11
2021-11-17,-0.0024292195,-0.0026016254,0.0,0.0,0,,16.3700008392,2,11
2021-11-18,0.0033964119,0.0033847802,3.1945e-06,144755929.52,1,1.0,17.1100006104,3,11
2021-11-19,-0.0017882535,-0.0013986656,7.707e-06,350419373.14,3,1.0,17.5900001526,4,11
2021-11-22,-0.0028151747,-0.0031971366,7.8577e-05,3566335010.07,8,4.0,17.9099998474,0,11
2021-11-23,0.0013259942,0.0016571329,1.19396e-05,540369370.28,4,2.0,19.1700000763,1,11
2021-11-24,0.0026698562,0.0022938506,0.0,0.0,0,,19.3799991608,2,11
2021-11-26,-0.0223031722,-0.0227248226,2.11021e-05,958876414.02,4,2.0,18.5799999237,4,11
2021-11-29,0.0122666076,0.0132001995,5.332e-06,236880058.21,1,1.0,28.6200008392,0,11
2021-11-30,-0.0194576161,-0.0189613103,6.90733e-05,3106313987.34,14,4.0,22.9599990845,1,11
2021-12-01,-0.0111072034,-0.0118151874,4.52085e-05,1993525108.7,2,3.0,27.1900005341,2,12
2021-12-02,0.0153163017,0.0141944361,0.0,0.0,0,,31.1200008392,3,12
2021-12-03,-0.0087013129,-0.0084485637,2.29761e-05,1017252926.7,5,3.0,27.9500007629,4,12
2021-12-06,0.011843313,0.0117308726,6.87399e-05,3016933178.0,11,4.0,30.6700000763,0,12
2021-12-07,0.0206848232,0.0207070804,2.21359e-05,983029194.49,2,3.0,27.1800003052,1,12
2021-12-08,0.0026479675,0.0030852853,2.19447e-05,994695948.63,2,3.0,21.8899993896,2,12
2021-12-09,-0.0067515398,-0.0071810802,0.0001025555,4660889471.56,2,5.0,19.8999996185,3,12
2021-12-10,0.0094134965,0.0095490733,8.64464e-05,3902246034.09,8,4.0,21.5799999237,4,12
2021-12-13,-0.008858357,-0.0091361676,0.0,0.0,0,,18.6900005341,0,12
2021-12-14,-0.0068800436,-0.0074706776,2.63081e-05,1188123372.69,7,3.0,20.3099994659,1,12
2021-12-15,0.0156250453,0.0163484646,1.43443e-05,643360327.13,5,2.0,21.8899993896,2,12
2021-12-16,-0.0088185165,-0.0087434154,3.51701e-05,1602067381.25,5,3.0,19.2900009155,3,12
2021-12-17,-0.0141065857,-0.0102876806,3.90267e-05,1762069917.6,13,3.0,20.5699996948,4,12
2021-12-20,-0.0106334055,-0.0113880579,8.0468e-05,3581907098.06,14,4.0,21.5699996948,0,12
2021-12-21,0.0177589924,0.0177779346,4.36153e-05,1920819469.12,4,3.0,22.8700008392,1,12
2021-12-22,0.0099987149,0.0101801972,0.0,0.0,0,,21.0100002289,2,12
2021-12-23,0.006222078,0.0062236999,2.858e-06,129384429.42,2,1.0,18.6299991608,3,12
2021-12-27,0.0141521538,0.0138389352,6.23241e-05,2838988845.92,10,4.0,17.9599990845,0,12
2021-12-28,-0.0008171953,-0.0010101548,1.43083e-05,660996323.59,3,2.0,17.6800003052,1,12
2021-12-29,0.0012792079,0.0014018951,0.0,0.0,0,,17.5400009155,2,12
2021-12-30,-0.002764529,-0.0029897556,3.05472e-05,1411829760.68,4,3.0,16.9500007629,3,12
2021-12-31,-0.0025201869,-0.0026261799,6.60473e-05,3044133634.47,7,4.0,17.3299999237,4,12
