cik,entityName,val,accn,end,fy,fp,form,filed,frame,year,tag
18230,CATERPILLAR INC,545303847.0,0000018230-21-000063,2020-12-31,,,,,,2020,EntityCommonStockSharesOutstanding
18230,CATERPILLAR INC,535888051.0,0000018230-22-000050,2021-12-31,,,,,,2021,EntityCommonStockSharesOutstanding
18230,CATERPILLAR INC,516345490.0,0000018230-23-000011,2022-12-31,,,,,,2022,EntityCommonStockSharesOutstanding
18230,CATERPILLAR INC,499377269.0,0000018230-24-000009,2023-12-31,,,,,,2023,EntityCommonStockSharesOutstanding
18230,CATERPILLAR INC,477932024.0,0000018230-25-000008,2024-12-31,,,,,,2024,EntityCommonStockSharesOutstanding
18230,CATERPILLAR INC,465287332.0,0000018230-26-000008,2025-12-31,,,,,,2025,EntityCommonStockSharesOutstanding
18230,CATERPILLAR INC,459674889.0,0000018230-26-000046,2026-06-30,,,,,,2026,EntityCommonStockSharesOutstanding
19617,JPMORGAN CHASE & CO,3670264897.0,0000019617-16-000902,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
19617,JPMORGAN CHASE & CO,3571963160.0,0000019617-17-000314,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
19617,JPMORGAN CHASE & CO,3431958491.0,0000019617-18-000057,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
19617,JPMORGAN CHASE & CO,3274241726.0,0000019617-19-000054,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
19617,JPMORGAN CHASE & CO,3073976616.0,0000019617-20-000257,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
19617,JPMORGAN CHASE & CO,3051506436.0,0000019617-21-000236,2021-01-31,,,,,,2020,EntityCommonStockSharesOutstanding
19617,JPMorgan Chase & Co,2952808970.0,0000019617-22-000272,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
19617,JPMorgan Chase & Co,2943355459.0,0000019617-23-000231,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
19617,JPMorgan Chase & Co,2880371498.0,0000019617-24-000225,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
19617,JPMorgan Chase & Co,2796106099.0,0000019617-25-000270,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
19617,JPMorgan Chase & Co,2697032375.0,0001628280-26-008131,2026-01-31,,,,,,2025,EntityCommonStockSharesOutstanding
19617,JPMORGAN CHASE & CO,2658186195.0,0001628280-26-054343,2026-06-30,,,,,,2026,EntityCommonStockSharesOutstanding
20286,Cincinnati Financial Corporation,156523953.0,0000020286-25-000009,2025-02-14,,,,,,2024,EntityCommonStockSharesOutstanding
20286,CINCINNATI FINANCIAL CORPORATION,153478045.0,0000020286-26-000045,2026-07-22,,,,,,2026,EntityCommonStockSharesOutstanding
21076,CLOROX CO /DE/,129445561.0,0001359948-16-000048,2016-01-21,,,,,,2015,EntityCommonStockSharesOutstanding
21076,CLOROX CO /DE/,128265855.0,0000021076-17-000002,2017-01-20,,,,,,2016,EntityCommonStockSharesOutstanding
21076,CLOROX CO /DE/,129403990.0,0000021076-18-000004,2018-01-19,,,,,,2017,EntityCommonStockSharesOutstanding
21076,CLOROX CO /DE/,128164289.0,0000021076-19-000004,2019-01-18,,,,,,2018,EntityCommonStockSharesOutstanding
21076,CLOROX CO /DE/,125099598.0,0000021076-20-000004,2020-01-21,,,,,,2019,EntityCommonStockSharesOutstanding
21076,CLOROX CO /DE/,125791273.0,0000021076-21-000004,2021-01-21,,,,,,2020,EntityCommonStockSharesOutstanding
21076,THE CLOROX COMPANY,123057857.0,0000021076-22-000007,2022-01-20,,,,,,2021,EntityCommonStockSharesOutstanding
21076,THE CLOROX COMPANY,123524928.0,0000021076-23-000007,2023-01-19,,,,,,2022,EntityCommonStockSharesOutstanding
21076,THE CLOROX COMPANY,124106333.0,0000021076-24-000010,2024-01-18,,,,,,2023,EntityCommonStockSharesOutstanding
21076,THE CLOROX COMPANY,123189867.0,0000021076-25-000013,2025-01-17,,,,,,2024,EntityCommonStockSharesOutstanding
21076,THE CLOROX COMPANY,120911863.0,0000021076-26-000010,2026-01-20,,,,,,2025,EntityCommonStockSharesOutstanding
21344,COCA COLA CO,4302549243.0,0001628280-26-050503,2026-07-27,,,,,,2026,EntityCommonStockSharesOutstanding
21665,COLGATE-PALMOLIVE COMPANY,892738516.0,0001628280-16-011343,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
21665,COLGATE-PALMOLIVE COMPANY,882856721.0,0000021665-17-000002,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
21665,COLGATE-PALMOLIVE COMPANY,875326736.0,0000021665-18-000006,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
21665,COLGATE-PALMOLIVE COMPANY,861676494.0,0000021665-19-000003,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
21665,COLGATE-PALMOLIVE COMPANY,855029777.0,0000021665-20-000004,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
21665,COLGATE-PALMOLIVE COMPANY,848562678.0,0000021665-21-000007,2021-01-31,,,,,,2020,EntityCommonStockSharesOutstanding
21665,COLGATE-PALMOLIVE COMPANY,840487222.0,0000021665-22-000003,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
21665,COLGATE-PALMOLIVE COMPANY,830378790.0,0000021665-23-000007,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
21665,COLGATE-PALMOLIVE COMPANY,823150919.0,0000021665-24-000003,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
21665,COLGATE-PALMOLIVE COMPANY,811536437.0,0000021665-25-000008,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
21665,COLGATE-PALMOLIVE COMPANY,801548028.0,0000021665-26-000006,2026-01-31,,,,,,2025,EntityCommonStockSharesOutstanding
21665,COLGATE-PALMOLIVE COMPANY,797172829.0,0000021665-26-000042,2026-06-30,,,,,,2026,EntityCommonStockSharesOutstanding
24741,CORNING INC /NY,1112837205.0,0000024741-16-000077,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
24741,CORNING INC /NY,928093508.0,0000024741-17-000011,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
24741,CORNING INC /NY,857453098.0,0000024741-18-000010,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
24741,CORNING INC /NY,786761073.0,0000024741-19-000016,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
24741,CORNING INC /NY,763628266.0,0000024741-20-000014,2020-02-10,,,,,,2019,EntityCommonStockSharesOutstanding
24741,CORNING INC /NY,768367889.0,0001562762-21-000023,2021-01-31,,,,,,2020,EntityCommonStockSharesOutstanding
24741,CORNING INC /NY,845849498.0,0001437749-22-003247,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
24741,CORNING INC /NY,846563422.0,0001437749-23-003123,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
24741,CORNING INC /NY,853474317.0,0001437749-24-003735,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
24741,CORNING INC /NY,856564001.0,0001628280-25-005347,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
24741,CORNING INC /NY,857948109.0,0000024741-26-000124,2026-01-30,,,,,,2025,EntityCommonStockSharesOutstanding
24741,CORNING INC /NY,861388331.0,0000024741-26-000255,2026-07-24,,,,,,2026,EntityCommonStockSharesOutstanding
26172,CUMMINS INC.,174320797.0,0000026172-16-000033,2016-02-05,,,,,,2015,EntityCommonStockSharesOutstanding
26172,CUMMINS INC.,168155330.0,0000026172-17-000007,2017-02-03,,,,,,2016,EntityCommonStockSharesOutstanding
26172,CUMMINS INC.,165683334.0,0000026172-18-000011,2018-02-02,,,,,,2017,EntityCommonStockSharesOutstanding
26172,CUMMINS INC.,157338874.0,0000026172-19-000009,2019-02-01,,,,,,2018,EntityCommonStockSharesOutstanding
26172,CUMMINS INC.,150269665.0,0000026172-20-000009,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
26172,CUMMINS INC.,147657584.0,0000026172-21-000012,2020-12-31,,,,,,2020,EntityCommonStockSharesOutstanding
26172,CUMMINS INC.,142426735.0,0000026172-22-000008,2021-12-31,,,,,,2021,EntityCommonStockSharesOutstanding
26172,CUMMINS INC.,141375256.0,0000026172-23-000005,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
26172,CUMMINS INC.,141856847.0,0000026172-24-000012,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
26172,CUMMINS INC.,137481164.0,0000026172-25-000007,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
26172,CUMMINS INC.,138165463.0,0000026172-26-000009,2026-01-31,,,,,,2025,EntityCommonStockSharesOutstanding
26172,CUMMINS INC.,137664487.0,0000026172-26-000029,2026-06-30,,,,,,2026,EntityCommonStockSharesOutstanding
27419,TARGET CORP,616051610.0,0000027419-15-000036,2015-11-19,,,,,,2015,EntityCommonStockSharesOutstanding
27419,TARGET CORP,561695464.0,0000027419-16-000066,2016-11-17,,,,,,2016,EntityCommonStockSharesOutstanding
27419,TARGET CORP,521833603.0,0000027419-18-000036,2018-11-21,,,,,,2018,EntityCommonStockSharesOutstanding
27419,TARGET CORP,506737121.0,0000027419-19-000026,2019-11-22,,,,,,2019,EntityCommonStockSharesOutstanding
27419,TARGET CORP,500773141.0,0000027419-20-000034,2020-11-20,,,,,,2020,EntityCommonStockSharesOutstanding
27419,TARGET CORP,479123918.0,0000027419-21-000034,2021-11-19,,,,,,2021,EntityCommonStockSharesOutstanding
27419,TARGET CORPORATION,460310088.0,0000027419-22-000037,2022-11-18,,,,,,2022,EntityCommonStockSharesOutstanding
27419,TARGET CORPORATION,461661800.0,0000027419-23-000052,2023-11-17,,,,,,2023,EntityCommonStockSharesOutstanding
27419,TARGET CORPORATION,458211929.0,0000027419-24-000179,2024-11-21,,,,,,2024,EntityCommonStockSharesOutstanding
27419,TARGET CORPORATION,452806418.0,0000027419-25-000126,2025-11-19,,,,,,2025,EntityCommonStockSharesOutstanding
27419,TARGET CORPORATION,454191112.0,0000027419-26-000022,2026-05-22,,,,,,2026,EntityCommonStockSharesOutstanding
27904,"DELTA AIR LINES, INC.",778508621.0,0000027904-16-000018,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
27904,"DELTA AIR LINES, INC.",730770638.0,0000027904-17-000004,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
27904,"DELTA AIR LINES, INC.",706913358.0,0000027904-18-000006,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
27904,"DELTA AIR LINES, INC.",678950098.0,0000027904-19-000003,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
27904,"DELTA AIR LINES, INC.",640093995.0,0000027904-20-000004,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
27904,"DELTA AIR LINES, INC.",638146665.0,0000027904-21-000003,2021-01-31,,,,,,2020,EntityCommonStockSharesOutstanding
27904,"DELTA AIR LINES, INC.",639929760.0,0000027904-22-000003,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
27904,"DELTA AIR LINES, INC.",641238655.0,0000027904-23-000003,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
27904,"DELTA AIR LINES, INC.",643323851.0,0000027904-24-000003,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
27904,"DELTA AIR LINES, INC.",645962006.0,0000027904-25-000004,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
27904,"DELTA AIR LINES, INC.",653130708.0,0000027904-26-000013,2026-01-31,,,,,,2025,EntityCommonStockSharesOutstanding
27904,"DELTA AIR LINES, INC.",657623030.0,0000027904-26-000031,2026-06-30,,,,,,2026,EntityCommonStockSharesOutstanding
29534,DOLLAR GENERAL CORPORATION,290934510.0,0001104659-15-082600,2015-11-27,,,,,,2015,EntityCommonStockSharesOutstanding
29534,DOLLAR GENERAL CORPORATION,276264260.0,0001558370-16-010321,2016-11-28,,,,,,2016,EntityCommonStockSharesOutstanding
29534,DOLLAR GENERAL CORPORATION,271563597.0,0001558370-17-009219,2017-12-01,,,,,,2017,EntityCommonStockSharesOutstanding
29534,DOLLAR GENERAL CORPORATION,262884331.0,0001558370-18-009556,2018-11-30,,,,,,2018,EntityCommonStockSharesOutstanding
29534,DOLLAR GENERAL CORPORATION,254600137.0,0001558370-19-011341,2019-11-29,,,,,,2019,EntityCommonStockSharesOutstanding
29534,DOLLAR GENERAL CORPORATION,245000903.0,0001558370-20-014156,2020-11-27,,,,,,2020,EntityCommonStockSharesOutstanding
29534,DOLLAR GENERAL CORPORATION,231706504.0,0001558370-21-016455,2021-11-26,,,,,,2021,EntityCommonStockSharesOutstanding
29534,DOLLAR GENERAL CORPORATION,223574799.0,0001558370-22-018302,2022-11-25,,,,,,2022,EntityCommonStockSharesOutstanding
29534,DOLLAR GENERAL CORPORATION,219497254.0,0001558370-23-019576,2023-11-30,,,,,,2023,EntityCommonStockSharesOutstanding
29534,DOLLAR GENERAL CORP ORATION,219925670.0,0001558370-24-016024,2024-11-29,,,,,,2024,EntityCommonStockSharesOutstanding
29534,DOLLAR GENERAL CORP,220118871.0,0001104659-25-118289,2025-12-02,,,,,,2025,EntityCommonStockSharesOutstanding
29534,DOLLAR GENERAL CORP,220586647.0,0001104659-26-069205,2026-05-29,,,,,,2026,EntityCommonStockSharesOutstanding
29905,DOVER Corp,155009407.0,0000029905-16-000064,2016-01-29,,,,,,2015,EntityCommonStockSharesOutstanding
29905,Dover Corporation,155502313.0,0000029905-17-000011,2017-01-27,,,,,,2016,EntityCommonStockSharesOutstanding
29905,DOVER Corp,154424436.0,0000029905-18-000019,2018-01-26,,,,,,2017,EntityCommonStockSharesOutstanding
29905,DOVER Corp,144940620.0,0000029905-19-000019,2019-02-01,,,,,,2018,EntityCommonStockSharesOutstanding
29905,DOVER Corp,144328014.0,0000029905-20-000011,2020-02-04,,,,,,2019,EntityCommonStockSharesOutstanding
29905,DOVER Corp,143649247.0,0000029905-21-000010,2021-02-02,,,,,,2020,EntityCommonStockSharesOutstanding
29905,Dover Corporation,144054607.0,0000029905-22-000009,2022-02-01,,,,,,2021,EntityCommonStockSharesOutstanding
29905,Dover Corporation,139713200.0,0000029905-23-000008,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
29905,Dover Corporation,139896670.0,0000029905-24-000008,2024-01-29,,,,,,2023,EntityCommonStockSharesOutstanding
29905,Dover Corporation,137225409.0,0000029905-25-000006,2025-02-03,,,,,,2024,EntityCommonStockSharesOutstanding
29905,Dover Corporation,134866626.0,0000029905-26-000009,2026-02-02,,,,,,2025,EntityCommonStockSharesOutstanding
29905,DOVER Corp,134680225.0,0000029905-26-000027,2026-07-17,,,,,,2026,EntityCommonStockSharesOutstanding
29989,OMNICOM GROUP INC.,239590579.0,0000029989-16-000015,2016-01-27,,,,,,2015,EntityCommonStockSharesOutstanding
29989,OMNICOM GROUP INC.,234530246.0,0000029989-17-000004,2017-01-25,,,,,,2016,EntityCommonStockSharesOutstanding
29989,OMNICOM GROUP INC.,230267646.0,0000029989-18-000004,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
29989,OMNICOM GROUP INC.,223690798.0,0000029989-19-000007,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
29989,OMNICOM GROUP INC.,216867679.0,0000029989-20-000005,2020-01-30,,,,,,2019,EntityCommonStockSharesOutstanding
29989,OMNICOM GROUP INC.,215014390.0,0000029989-21-000004,2021-02-11,,,,,,2020,EntityCommonStockSharesOutstanding
29989,OMNICOM GROUP INC.,208992475.0,0000029989-22-000012,2022-02-01,,,,,,2021,EntityCommonStockSharesOutstanding
29989,OMNICOM GROUP INC.,202713338.0,0000029989-23-000005,2023-02-01,,,,,,2022,EntityCommonStockSharesOutstanding
29989,OMNICOM GROUP INC.,197992717.0,0000029989-24-000007,2024-02-01,,,,,,2023,EntityCommonStockSharesOutstanding
29989,OMNICOM GROUP INC.,196490662.0,0000029989-25-000009,2025-01-30,,,,,,2024,EntityCommonStockSharesOutstanding
29989,Omnicom Group Inc.,310336344.0,0000029989-26-000006,2026-01-30,,,,,,2025,EntityCommonStockSharesOutstanding
29989,OMNICOM GROUP INC.,274345967.0,0000029989-26-000019,2026-07-22,,,,,,2026,EntityCommonStockSharesOutstanding
31462,ECOLAB INC.,296001857.0,0001558370-16-003581,2016-01-29,,,,,,2015,EntityCommonStockSharesOutstanding
31462,ECOLAB INC.,291718512.0,0001558370-17-000944,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
31462,ECOLAB INC.,288858441.0,0001558370-18-000999,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
31462,ECOLAB INC.,287853232.0,0001558370-19-001379,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
31462,ECOLAB INC.,288166440.0,0001558370-20-001788,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
31462,ECOLAB INC.,285849956.0,0001558370-21-001916,2021-01-29,,,,,,2020,EntityCommonStockSharesOutstanding
31462,ECOLAB INC.,286751531.0,0001558370-22-002059,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
31462,ECOLAB INC.,284462087.0,0001558370-23-001969,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
31462,ECOLAB INC.,285513155.0,0001558370-24-001581,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
31462,ECOLAB INC.,282997058.0,0001558370-25-001263,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
31462,ECOLAB INC.,281969448.0,0001104659-26-018357,2026-01-30,,,,,,2025,EntityCommonStockSharesOutstanding
31462,ECOLAB INC.,280328603.0,0001628280-26-053886,2026-06-30,,,,,,2026,EntityCommonStockSharesOutstanding
31791,"REVVITY, INC",111586401.0,0000031791-26-000027,2026-08-06,,,,,,2026,EntityCommonStockSharesOutstanding
32604,EMERSON ELECTRIC CO,643115792.0,0000032604-16-000062,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
32604,EMERSON ELECTRIC CO,645064675.0,0000032604-17-000007,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
32604,EMERSON ELECTRIC CO,634837581.0,0000032604-18-000011,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
32604,EMERSON ELECTRIC CO,614619859.0,0000032604-19-000007,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
32604,EMERSON ELECTRIC CO,611841054.0,0000032604-20-000007,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
32604,EMERSON ELECTRIC CO,600029672.0,0000032604-21-000004,2021-01-31,,,,,,2020,EntityCommonStockSharesOutstanding
32604,EMERSON ELECTRIC CO.,594000000.0,0000032604-22-000009,2021-12-31,,,,,,2021,EntityCommonStockSharesOutstanding
32604,EMERSON ELECTRIC CO.,571400000.0,0000032604-23-000010,2022-12-31,,,,,,2022,EntityCommonStockSharesOutstanding
32604,EMERSON ELECTRIC CO.,571700000.0,0000032604-24-000008,2023-12-31,,,,,,2023,EntityCommonStockSharesOutstanding
32604,EMERSON ELECTRIC CO.,563900000.0,0000032604-25-000012,2024-12-31,,,,,,2024,EntityCommonStockSharesOutstanding
32604,EMERSON ELECTRIC CO.,562000000.0,0000032604-26-000007,2025-12-31,,,,,,2025,EntityCommonStockSharesOutstanding
32604,EMERSON ELECTRIC CO.,557800000.0,0000032604-26-000043,2026-06-30,,,,,,2026,EntityCommonStockSharesOutstanding
33185,EQUIFAX INC,118706565.0,0000033185-16-000037,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
33185,EQUIFAX INC.,119853740.0,0000033185-17-000008,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
33185,EQUIFAX INC,120123872.0,0000033185-18-000011,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
33185,EQUIFAX INC.,120699888.0,0000033185-19-000007,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
33185,EQUIFAX INC,121235722.0,0000033185-20-000011,2020-01-31,,,,,,2019,EntityCommonStockSharesOutstanding
33185,EQUIFAX INC,121788082.0,0000033185-21-000025,2021-01-29,,,,,,2020,EntityCommonStockSharesOutstanding
33185,EQUIFAX INC.,122084603.0,0000033185-22-000014,2022-01-31,,,,,,2021,EntityCommonStockSharesOutstanding
33185,EQUIFAX INC.,122488001.0,0000033185-23-000012,2023-01-31,,,,,,2022,EntityCommonStockSharesOutstanding
33185,EQUIFAX INC.,123956391.0,0000033185-24-000017,2024-01-31,,,,,,2023,EntityCommonStockSharesOutstanding
33185,EQUIFAX INC.,124023838.0,0000033185-25-000025,2025-01-31,,,,,,2024,EntityCommonStockSharesOutstanding
33185,EQUIFAX INC.,120269998.0,0000033185-26-000010,2026-01-30,,,,,,2025,EntityCommonStockSharesOutstanding
33185,EQUIFAX INC,117484896.0,0000033185-26-000028,2026-07-10,,,,,,2026,EntityCommonStockSharesOutstanding
33213,EQT CORPORATION,152568000.0,0000033213-16-000018,2016-01-31,,,,,,2015,EntityCommonStockSharesOutstanding
33213,EQT CORPORATION,172838000.0,0000033213-17-000003,2017-01-31,,,,,,2016,EntityCommonStockSharesOutstanding
33213,EQT CORPORATION,264473000.0,0000033213-18-000003,2018-01-31,,,,,,2017,EntityCommonStockSharesOutstanding
33213,EQT CORPORATION,254762000.0,0000033213-19-000006,2019-01-31,,,,,,2018,EntityCommonStockSharesOutstanding
33213,EQT CORPORATION,278854465.0,0000033213-21-000006,2021-02-12,,,,,,2020,EntityCommonStockSharesOutstanding
33213,EQT CORPORATION,376023250.0,0000033213-22-000007,2022-02-04,,,,,,2021,EntityCommonStockSharesOutstanding
33213,EQT CORPORATION,360360130.0,0000033213-23-000008,2023-02-10,,,,,,2022,EntityCommonStockSharesOutstanding
33213,EQT CORPORATION,440427000.0,0000033213-24-000008,2024-02-09,,,,,,2023,EntityCommonStockSharesOutstanding
33213,EQT CORPORATION,597441000.0,0000033213-25-000011,2025-02-14,,,,,,2024,EntityCommonStockSharesOutstanding
33213,EQT CORPORATION,624274000.0,0000033213-26-000018,2026-02-11,,,,,,2025,EntityCommonStockSharesOutstanding
33213,EQT CORPORATION,625516000.0,0000033213-26-000043,2026-07-14,,,,,,2026,EntityCommonStockSharesOutstanding
34903,Federal Realty Investment Trust,69669864.0,0000034903-16-000045,2016-02-05,,,,,,2015,EntityCommonStockSharesOutstanding
34903,Federal Realty Investment Trust,72105659.0,0000034903-17-000008,2017-02-08,,,,,,2016,EntityCommonStockSharesOutstanding
34903,Federal Realty Investment Trust,73192726.0,0000034903-18-000009,2018-02-08,,,,,,2017,EntityCommonStockSharesOutstanding
